"","temp","rain","ph","depth","texture","total","noraintotal","avetotal","lon","lat"
"214",76.6666666666667,46.25,89,80,50,14.9140266666667,27.2933333333333,68.3833333333333,23.629999,-18.26
"215",22.5,39.5833333333333,100,80,50,3.258,9,58.4166666666667,32.75,-18.25
"216",53,57.75,100,80,50,14.514,21.2,68.15,30.75,-18.25
"217",81.5,39.5,33,80,50,4.93152,10.758,56.8,16.299999,-18.229999
"218",63.6666666666667,57.9166666666667,100,80,50,16.625,25.4666666666667,70.3166666666667,28.94,-18.219999
"219",77,48.0833333333333,78,80,50,13.34398,24.024,66.6166666666667,19.729999,-18.219999
"220",42.5,59.6666666666667,100,80,50,12.1346666666667,17,66.4333333333333,31.279999,-18.219999
"221",23,41.0833333333333,100,80,50,3.38266666666667,9.2,58.8166666666667,32.75,-18.209999
"222",77,48.5833333333333,61,80,50,10.5466966666667,18.788,63.3166666666667,20.280001,-18.209999
"223",77.8333333333333,39.8333333333333,44,80,50,6.52138666666667,13.6986666666667,58.3333333333333,19.770004,-18.200007
"224",77,39.8333333333333,83,80,50,12.1772066666667,25.564,65.9666666666667,19.729999,-18.2
"225",34.0833333333333,62.5833333333333,100,80,50,10.4753333333333,13.6333333333333,65.3333333333333,31.569999,-18.19
"226",76.8333333333333,46.6666666666667,83,80,50,14.0375133333333,25.5086666666667,67.3,23.430003,-18.180003
"227",76.4166666666667,47.1666666666667,61,80,50,10.36817,18.6456666666667,62.9166666666667,23.95,-18.18
"228",35.9166666666667,61.75,100,80,50,10.8486666666667,14.3666666666667,65.5333333333333,31.75,-18.17
"229",46,58.5,100,80,50,12.7846666666667,18.4,66.9,31.17,-18.17
"230",46,58.5,100,80,50,12.7846666666667,18.4,66.9,31.16666667,-18.16666667
"231",35.8333333333333,62.6666666666667,100,80,50,10.9846666666667,14.3333333333333,65.7,31.56666667,-18.16666667
"232",35.9166666666667,61.75,100,80,50,10.8486666666667,14.3666666666667,65.5333333333333,31.75,-18.16666667
"233",76.75,46.9166666666667,89,80,50,15.1279233333333,27.323,68.5333333333333,23.399999,-18.149999
"234",76.1666666666667,48.9166666666667,83,80,50,14.2890033333333,25.2873333333333,67.6166666666667,20.280001,-18.149999
"235",77.6666666666667,48.1666666666667,61,80,50,10.5660133333333,18.9506666666667,63.3666666666667,19.750001,-18.149999
"236",74.9166666666667,48.4166666666667,100,80,50,16.8866666666667,29.9666666666667,70.6666666666667,21.75,-18.129999
"237",84.9166666666667,52.1666666666667,100,80,50,19.7733333333333,33.9666666666667,73.4166666666667,26.37,-18.129999
"238",75,49.6666666666667,0,80,50,0,0,50.9333333333333,20.600003,-18.120008
"239",74.9166666666667,48.4166666666667,94,80,50,15.9048,28.1686666666667,69.4666666666667,21.770004,-18.120008
"240",67.5,55.6666666666667,100,80,50,16.984,27,70.6333333333333,28.52,-18.12
"241",75,49.6666666666667,0,80,50,0,0,50.9333333333333,20.6,-18.12
"242",82.0833333333333,41.4166666666667,61,80,50,9.54426333333333,20.0283333333333,62.9,16.43,-18.1
"243",76.25,48.9166666666667,72,80,50,12.35568,21.96,65.4333333333333,21.62,-18.1
"244",42.5,61.3333333333333,100,80,50,12.3546666666667,17,66.7666666666667,32.66666667,-18.08333333
"245",42.5,61.3333333333333,100,80,50,12.3546666666667,17,66.7666666666667,32.669998,-18.079999
"246",75,49.3333333333333,50,80,50,8.44666666666667,15,60.8666666666667,21.479999,-18.079999
"247",74.75,49.3333333333333,56,80,50,9.43114666666667,16.744,62.0166666666667,21.459999,-18.079999
"248",80,47,94,80,50,16.20372,30.08,70.2,19.110001,-18.079999
"249",74.8333333333333,49.9166666666667,0,80,50,0,0,50.95,20.670001,-18.079999
"250",74.8333333333333,49.9166666666667,0,80,50,0,0,50.95,20.67,-18.079999
"251",81.5,47.4166666666667,83,80,50,14.5446433333333,27.058,68.3833333333333,18.729999,-18.079999
"252",73.5,49.5833333333333,100,80,50,16.6463333333333,29.4,70.6166666666667,21.360001,-18.069999
"253",74.25,49.6666666666667,89,80,50,15.09084,26.433,68.5833333333333,20.829999,-18.069999
"254",70.5,47.4166666666667,83,80,50,11.5049066666667,23.406,66.1833333333333,19.34,-18.069999
"255",76,48.4166666666667,100,80,50,17.346,30.4,70.8833333333333,24.010002,-18.059999
"256",74.5833333333333,49.4166666666667,78,80,50,13.1001,23.27,66.4,21.440005,-18.059999
"257",78.4166666666667,39.6666666666667,89,80,50,13.1280933333333,27.9163333333333,67.4166666666667,19.430003,-18.059999
"258",77.5,48.5,72,80,50,12.52176,22.32,65.6,19.729999,-18.059999
"259",75.9166666666667,48.6666666666667,89,80,50,15.44862,27.0263333333333,68.7166666666667,24.030006,-18.049999
"260",75.9166666666667,48.6666666666667,89,80,50,15.44862,27.0263333333333,68.7166666666667,24.03,-18.049999
"261",81.6666666666667,47.5833333333333,78,80,50,13.7644,25.48,67.45,18.709999,-18.049999
"262",78.3333333333333,48,0,80,50,0,0,51.2666666666667,19.479999,-18.030006
"263",81.6666666666667,47.5,83,80,50,14.62045,27.1133333333333,68.4333333333333,18.780006,-18.030006
"264",78,48.5,78,80,50,13.59904,24.336,66.9,19.729999,-18.030006
"265",75.75,47.8333333333333,100,80,50,17.056,30.3,70.7166666666667,23.329999,-18.030001
"266",80.4166666666667,47.1666666666667,78,80,50,13.49842,25.09,67.1166666666667,19.049999,-18.030001
"267",75.75,49.1666666666667,78,80,50,13.39104,23.634,66.5833333333333,20.309999,-18.03
"268",79.1666666666667,39.6666666666667,44,80,50,6.54544,13.9333333333333,58.5666666666667,19.52,-18.03
"269",81,47.1666666666667,89,80,50,15.4682,28.836,69.4333333333333,18.93,-18.03
"270",82.6666666666667,48.5,72,80,50,12.98832,23.808,66.6333333333333,18.379999,-18.03
"271",81.5833333333333,39.4166666666667,22,80,50,3.28174,7.17933333333333,54.6,16.079999,-18.03
"272",81.5,40.25,28,80,50,4.25730666666667,9.128,55.95,16.19,-18.03
"273",80.75,47.0833333333333,78,80,50,13.53196,25.194,67.1666666666667,18.930003,-18.020004
"274",46.25,58.25,100,80,50,12.762,18.5,66.9,32.650001,-18.02
"275",74.0833333333333,49.5833333333333,89,80,50,14.9781066666667,26.3736666666667,68.5333333333333,21.62,-18.01
"276",72.75,37.9166666666667,22,80,50,2.69353333333333,6.402,52.5333333333333,15.699999,-18.01
"277",81.25,36.8333333333333,50,80,50,6.92233333333333,16.25,59.6166666666667,15.529999,-18.01
"278",75.5833333333333,49.3333333333333,89,80,50,15.5548266666667,26.9076666666667,68.7833333333333,24.079999,-18
"279",73.6666666666667,49.8333333333333,100,80,50,16.682,29.4666666666667,70.7,21.479999,-18
"280",75.5833333333333,49.3333333333333,83,80,50,14.5061866666667,25.0936666666667,67.5833333333333,24.079999,-17.989999
"281",76.1666666666667,49.5,72,80,50,12.45792,21.936,65.5333333333333,20.529999,-17.989999
"282",76.1666666666667,49.75,94,80,50,16.309,28.6386666666667,69.9833333333333,20.670007,-17.989999
"283",76.1666666666667,49.75,94,80,50,16.309,28.6386666666667,69.9833333333333,20.680003,-17.989999
"284",74.5833333333333,49.6666666666667,61,80,50,10.29314,18.1983333333333,63.05,21.299999,-17.989999
"285",75.5833333333333,49.6666666666667,94,80,50,16.5217533333333,28.4193333333333,69.85,24.100003,-17.979999
"286",75.1666666666667,49.5,44,80,50,7.48850666666667,13.2293333333333,59.7333333333333,20.989999,-17.979999
"287",75.5,49.5,67,80,50,11.4333266666667,20.234,64.4,20.930003,-17.979999
"288",80.1666666666667,47,83,80,50,14.31916,26.6153333333333,68.0333333333333,19.11,-17.979999
"289",81.4166666666667,47.4166666666667,100,80,50,17.5236666666667,32.5666666666667,71.7666666666667,18.829999,-17.979999
"290",81.6666666666667,47.5,94,80,50,16.5314666666667,30.7066666666667,70.6333333333333,18.780033,-17.979999
"291",81.3333333333333,40.5,39,80,50,5.95582,12.688,58.1666666666667,16.149999,-17.979999
"292",42.75,61.8333333333333,100,80,50,12.5026666666667,17.1,66.9166666666667,31.329999,-17.969999
"293",75.5,50,100,80,50,17.6786666666667,30.2,71.1,24.120008,-17.969999
"294",82,47.5833333333333,0,80,50,0,0,51.9166666666667,18.719999,-17.969999
"295",42.75,61.8333333333333,100,80,50,12.5026666666667,17.1,66.9166666666667,31.33333333,-17.96666667
"296",76.0833333333333,49.5,67,80,50,11.5704533333333,20.3903333333333,64.5166666666667,20.479999,-17.959999
"297",76.25,49.5,61,80,50,10.57496,18.605,63.35,20.450001,-17.959999
"298",81.75,36.75,6,80,50,0.8272,1.962,50.9,15.210001,-17.959999
"299",81.6666666666667,36.4166666666667,28,80,50,3.81957333333333,9.14666666666667,55.2166666666667,15.149999,-17.959999
"300",82,42.5833333333333,39,80,50,6.25976,12.792,58.7166666666667,16.420007,-17.959999
"301",78.5,48.1666666666667,78,80,50,13.53716,24.492,66.9333333333333,19.530006,-17.950003
"302",75.5,50.0833333333333,83,80,50,14.6979166666667,25.066,67.7166666666667,24.149999,-17.950001
"303",74.5833333333333,49.75,61,80,50,10.2907,18.1983333333333,63.0666666666667,21.17,-17.95
"304",81.3333333333333,36,33,80,50,4.43498,10.736,56.0666666666667,15.01,-17.95
"305",74.8333333333333,49.6666666666667,44,80,50,7.43306666666667,13.1706666666667,59.7,21.229999,-17.949999
"306",78,48.75,50,80,50,8.73733333333333,15.6,61.35,19.75,-17.930003
"307",78.25,48.6666666666667,33,80,50,5.77852,10.329,57.9833333333333,19.729999,-17.930003
"308",80,47.1666666666667,83,80,50,14.3545733333333,26.56,68.0333333333333,19.299999,-17.930003
"309",82.75,48.4166666666667,0,80,50,0,0,52.2333333333333,18.569999,-17.930003
"310",77.8333333333333,48.9166666666667,61,80,50,10.6766266666667,18.9913333333333,63.55,19.93,-17.93
"311",78.25,48.6666666666667,33,80,50,5.77852,10.329,57.9833333333333,19.729999,-17.93
"312",78,48.75,50,80,50,8.73733333333333,15.6,61.35,19.75,-17.93
"313",81.5,36.75,28,80,50,3.83786666666667,9.128,55.25,15.05,-17.93
"314",81.6666666666667,37.25,11,80,50,1.53593,3.59333333333333,51.9833333333333,15.229999,-17.920001
"315",49.5833333333333,58.4166666666667,100,80,50,13.5223333333333,19.8333333333333,67.6,31.02,-17.92
"316",78,48.75,56,80,50,9.80970666666667,17.472,62.55,19.93,-17.92
"317",81.6666666666667,37.25,11,80,50,1.53593,3.59333333333333,51.9833333333333,15.229999,-17.92
"318",81.25,34.4166666666667,28,80,50,3.59688,9.1,54.7333333333333,14.829999,-17.92
"319",69.9166666666667,48.6666666666667,56,80,50,7.94976,15.6613333333333,60.9166666666667,19.930003,-17.909999
"320",77.8333333333333,48.75,67,80,50,11.6758666666667,20.8593333333333,64.7166666666667,20.069999,-17.909999
"321",80.5,39.9166666666667,39,80,50,5.84285,12.558,57.8833333333333,15.970002,-17.909999
"322",79.6666666666667,48.3333333333333,6,80,50,1.0596,1.912,52.8,19.700007,-17.899999
"323",81.75,37.5,50,80,50,7.02333333333333,16.35,59.85,15.250001,-17.899999
"324",81.6666666666667,37.8333333333333,33,80,50,4.67225,10.78,56.5,15.329999,-17.899999
"325",81,39.5,39,80,50,5.7564,12.636,57.9,15.689999,-17.899999
"326",72.8333333333333,39.75,17,80,50,2.16081333333333,4.95266666666667,51.9166666666667,15.750001,-17.899999
"327",72.5,40.3333333333333,11,80,50,1.30049333333333,3.19,50.7666666666667,16.030006,-17.899999
"328",77.25,48.75,61,80,50,10.5723166666667,18.849,63.4,20.229999,-17.889999
"329",78.9166666666667,48.75,39,80,50,6.89481,12.311,59.3333333333333,19.809999,-17.889999
"330",81.6666666666667,37.0833333333333,17,80,50,2.36385,5.55333333333333,53.15,15.090001,-17.889999
"331",76.75,48.9166666666667,50,80,50,8.62483333333333,15.35,61.1333333333333,20.329999,-17.879999
"332",77.25,48.8333333333333,50,80,50,8.66433333333333,15.45,61.2166666666667,20.26,-17.879999
"333",79,48.6666666666667,33,80,50,5.82384,10.428,58.1333333333333,19.829999,-17.879999
"334",80,39.6666666666667,67,80,50,10.02856,21.44,63.3333333333333,19.510002,-17.879999
"335",79.9166666666667,39.6666666666667,61,80,50,9.13048,19.4996666666667,62.1166666666667,19.52,-17.879999
"336",81.75,37.1666666666667,28,80,50,3.90310666666667,9.156,55.3833333333333,15.090001,-17.879999
"337",81.75,37.5833333333333,33,80,50,4.64816,10.791,56.4666666666667,15.119999,-17.879999
"338",61.25,33.75,100,80,50,8.24033333333333,24.5,65,32.919998,-17.87
"339",79,48.75,44,80,50,7.77876,13.904,60.35,19.85,-17.87
"340",80.75,47.4166666666667,39,80,50,6.80901,12.597,59.4333333333333,19.409999,-17.87
"341",83,49.5,94,80,50,17.35052,31.208,71.3,18.17,-17.87
"342",83.25,49.1666666666667,89,80,50,16.3656166666667,29.637,70.2833333333333,18.43,-17.87
"343",75.0833333333333,50.3333333333333,0,80,50,0,0,51.0833333333333,23.690005,-17.860006
"344",79.9166666666667,48.1666666666667,72,80,50,12.67008,23.016,66.0166666666667,19.620001,-17.860006
"345",80.5833333333333,47.6666666666667,44,80,50,7.7132,14.1826666666667,60.45,19.450001,-17.860006
"346",75.1666666666667,51.4166666666667,100,80,50,18.0823333333333,30.0666666666667,71.3166666666667,24.180003,-17.860001
"347",79.9166666666667,51.3333333333333,61,80,50,11.46312,19.4996666666667,64.45,24.760002,-17.850003
"348",81.1666666666667,46.5833333333333,50,80,50,8.605,16.2333333333333,61.55,19.309999,-17.850003
"349",81,46.4166666666667,61,80,50,10.45052,19.764,63.6833333333333,19.299999,-17.850003
"350",81.75,37.4166666666667,11,80,50,1.53505,3.597,52.0333333333333,15.029999,-17.850003
"351",81,46.4166666666667,61,80,50,10.45052,19.764,63.6833333333333,19.299999,-17.85
"352",81.75,38.25,50,80,50,7.153,16.35,60,15.35,-17.85
"353",81.5,37.75,22,80,50,3.09686666666667,7.172,54.25,15.189999,-17.85
"354",81.75,37.4166666666667,11,80,50,1.53505,3.597,52.0333333333333,15.029999,-17.85
"355",83.0833333333333,49.1666666666667,0,80,50,0,0,52.45,18.479999,-17.84
"356",44.5,62.5,100,80,50,13.0213333333333,17.8,67.4,31.25,-17.83333333
"357",44.5,62.5,100,80,50,13.0213333333333,17.8,67.4,31.25,-17.829999
"358",76.25,49.6666666666667,100,80,50,17.7133333333333,30.5,71.1833333333333,23.329999,-17.829999
"359",82.8333333333333,46.9166666666667,33,80,50,5.7904,10.934,58.55,18.979999,-17.829999
"360",83.25,48.1666666666667,100,80,50,18.0146666666667,33.3,72.2833333333333,18.670007,-17.829999
