CFFcropid,INSTCODE,ACCENUMB,COLLNUMB,COLLCODE,COLLNAME,COLLINSTADDRESS,COLLMISSID,GENUS,SPECIES,SPAUTHOR,SUBTAXA,SUBTAUTHOR,CROPNAME,ACCENAME,ACQDATE,ORIGCTY,COLLSITE,lat,lon,COORDUNCERT,COORDDATUM,GEOREFMETH,ELEVATION,COLLDATE,BREDCODE,BREDNAME,SAMPSTAT,ANCEST,COLLSRC,DONORCODE,DONORNAME,DONORNUMB,OTHERNUMB,DUPLSITE,DUPLINSTNAME,STORAGE,MLSSTAT,UUID,HISTORIC,ACCEURL,REMARKS
10001000035,IND002,ICP 13391,PR 6222-2,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Mulemba; Mulanje,-16.030001,35.490001,,,,,19830911,,,300,,21,,,,,,,12;13,,8aa218ca-77f3-4043-9a23-844b3f807117,,,
10001000035,IND002,ICP 13392,PR 6223-1,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Matepwe; Mulanje,-16.030001,35.490001,,,,,19830911,,,300,,21,,,,,,,12;13,,32d5f7c9-a0b1-432e-920e-216242c8a010,,,
10001000035,IND002,ICP 13393,PR 6223-2,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Matepwe; Mulanje,-16.030001,35.490001,,,,,19830911,,,300,,21,,,,,,,12;13,,59496be7-783a-44f3-b1e8-514207057760,,,
10001000035,IND002,ICP 13394,PR 6224,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Njumwa; Mulanje,-16.030001,35.490001,,,,,19830911,,,300,,21,,,,,,,12;13,,db14e1ba-d31b-4be1-bcf1-ba1d5b33b6f9,,,
10001000035,IND002,ICP 13395,PR 6225,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Lomoliwa; Mulanje,-16.030001,35.490001,,,,,19830911,,,300,,21,,,,,,,12;13,,63f402e9-a7b1-4804-9bed-1c229c4e76dc,,,
10001000035,IND002,ICP 13398,PR 6228,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Mangombo; Mulanje,-16.030001,35.490001,,,,,19830911,,,300,,21,,,,,,,12,,17ac730a-34c6-4eff-9e1b-084909df170d,,,
10001000035,IND002,ICP 13399,PR 6229-1,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Abuni; Mulanje,-16.030001,35.490001,,,,,19830911,,,300,,21,,,,,,,12;13,,b937294d-c26f-41f8-83be-0f7fca2fcadd,,,
10001000035,IND002,ICP 13400,PR 6229-2,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Abuni; Mulanje,-16.030001,35.490001,,,,,19830911,,,300,,21,,,,,,,12;13,,369a8c9c-2fa1-4807-aa5a-a556e0efd180,,,
10001000035,IND002,ICP 13416,PR 6247,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Bangula; Mulanje,-16.030001,35.490001,,,,60,19830913,,,300,,21,,,,,,,12;13,,11e0aa5e-ed0d-4b03-a48c-c7f138afb7bc,,,
10001000035,IND002,ICP 13417,PR 6248,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Bangula; Mulanje,-16.030001,35.490001,,,,60,19830913,,,300,,30,,,,,,,12,,e4199c1b-82e0-4885-bedb-dd6885354f0b,,,
10001000035,IND002,ICP 13418,PR 6249,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Bangula; Mulanje,-16.030001,35.490001,,,,60,19830913,,,300,,21,,,,,,,12;13,,be4f3421-11e2-4e6b-93bc-86481f39fd46,,,
10001000035,IND002,ICP 13420,PR 6251,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Changoima; Chikwawa,-16.02,34.779998,,,,,19830913,,,300,,21,,,,,,,12;13,,32a73dda-0496-4539-963c-82a9a29b2bc4,,,
10001000035,IND002,ICP 13421,PR 6252,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Changoima; Chikwawa,-16.02,34.779998,,,,,19830913,,,300,,21,,,,,,,12;13,,f8a41f42-a5b9-409f-9278-de9bb1dff01d,,,
10001000035,IND002,ICP 13423,PR 6254,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Guga; Chikwawa,-16.02,34.779998,,,,,19830913,,,300,,21,,,,,,,12;13,,fe8f752e-2b6e-4d1d-92c9-a01570278f6f,,,
10001000035,IND002,ICP 13419,PR 6250,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Chikwawa,-16.003501,34.801001,,,,,19830913,,,300,,21,,,,,,,12;13,,c12155ba-d3e9-459f-9f09-dee3cae8e347,,,
10001000035,IND002,ICP 13422,PR 6253,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Chikwawa,-16.003501,34.801001,,,,,19830913,,,300,,21,,,,,,,12;13,,0b45356f-68d6-41ee-a0e5-11675ac48e1d,,,
10001000035,ETH013,16530,SAD 375,,ICRISAT,,ICRI-MI-48,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19900907,MWI,Makande,-15.99,35.26,,,,,19790323,,,100,,,IND002,,,ICP 11443,,,10,TRUE,c60ba8dc-e856-4889-a971-0c17b2e05b54,,,
10001000035,IND002,ICP 11441,SAD 373,IND002,,,ICRISAT-MISN-048,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19810620,MWI,Makande,-15.989999,35.259998,,,,,19790323,,,300,,21,,,,,,,12;13,,eaa29070-0309-4d32-93e8-2d0943faeb52,,,
10001000035,IND002,ICP 11442,SAD 374,IND002,,,ICRISAT-MISN-048,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19810620,MWI,Makande,-15.989999,35.259998,,,,,19790323,,,300,,21,,,,,,,12;13,,34b2a487-513d-44bd-b168-b609b7bb3840,,,
10001000035,IND002,ICP 11443,SAD 375,IND002,,,ICRISAT-MISN-048,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19810620,MWI,Makande,-15.989999,35.259998,,,,,19790323,,,300,,21,,,,,,,12;13,,da8ca8ad-81a4-4a3c-b127-d4b9498c0bc7,,,
10001000035,IND002,ICP 13401,PR 6230,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Kavalo; Chikwawa,-15.979999,34.790001,,,,,19830912,,,300,,21,,,,,,,12;13,,5580c134-4e44-457d-963a-7e310bca5169,,,
10001000035,IND002,ICP 13381,PR 6213,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Pherimwe; Mulanje,-15.949999,35.409999,,,,,19830909,,,300,,21,,,,,,,12;13,,881cf5d2-1a89-42cb-8165-f52315eaf41a,,,
10001000035,IND002,ICP 12844,RPM 141,IND002,,,ICRISAT-MISN-081,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,Ervilha,19840616,MOZ,Mulessari,-15.899999,38.950001,,,,150,19810513,,,300,,21,,,,,,,12;13,,fc100749-a832-4041-bb7d-0f5003c39260,,,
10001000035,IND002,ICP 13383,PR 6215,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Nkulambe; Mulanje,-15.85,35.75,,,,,19830910,,,300,,21,,,,,,,12;13,,eefa2459-f46f-4892-ac79-c2ccb69319d7,,,
10001000035,IND002,ICP 13337,PR 6172-1,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Ntonta; Blantyre,-15.789999,34.990001,,,,,19830905,,,300,,21,,,,,,,12;13,,46fe81e9-97c4-436b-b9e3-ab381ebc3781,,,
10001000035,IND002,ICP 13338,PR 6172-2,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Ntonta; Blantyre,-15.789999,34.990001,,,,,19830905,,,300,,21,,,,,,,12;13,,7977f76d-0da2-4de7-98a8-670e1b86d606,,,
10001000035,IND002,ICP 13339,PR 6173,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Ntonta; Blantyre,-15.789999,34.990001,,,,,19830905,,,300,,21,,,,,,,12;13,,724d55a5-1a7e-4f39-a2ae-db1ff1ff22b2,,,
10001000035,IND002,ICP 13340,PR 6174,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Mwangata; Blantyre,-15.789999,34.990001,,,,,19830905,,,300,,21,,,,,,,12;13,,44df224c-0c39-4434-b792-2cf726f010a9,,,
10001000035,IND002,ICP 13341,PR 6175-1,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Katsalam Bande; Blantyre,-15.789999,34.990001,,,,,19830905,,,300,,21,,,,,,,12;13,,b15cbecf-70ae-4247-9cd0-ea4aeeef5e0d,,,
10001000035,IND002,ICP 13342,PR 6175-2,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Katsalam Bande; Blantyre,-15.789999,34.990001,,,,,19830905,,,300,,21,,,,,,,12,,a6101464-0159-48e1-b16f-db40c2600d8b,,,
10001000035,IND002,ICP 13343,PR 6176,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Kantimbanya; Blantyre,-15.789999,34.990001,,,,,19830905,,,300,,21,,,,,,,12,,44c72fa0-7c7e-458a-ab0f-37124839ffa0,,,
10001000035,IND002,ICP 13344,PR 6177,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Kantimbanya; Blantyre,-15.789999,34.990001,,,,,19830905,,,300,,21,,,,,,,12;13,,93a749d0-3029-4bd5-b1a7-ad164c807a41,,,
10001000035,IND002,ICP 13345,PR 6178,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Machenga; Blantyre,-15.789999,34.990001,,,,,19830905,,,300,,21,,,,,,,12;13,,cd3ba7bc-90df-4595-bb9e-034ab8b5e59b,,,
10001000035,IND002,ICP 13346,PR 6179,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Kaliati; Blantyre,-15.789999,34.990001,,,,,19830906,,,300,,21,,,,,,,12;13,,699dd491-5bf7-476f-b6f1-d2acadaf792f,,,
10001000035,IND002,ICP 13347,PR 6180,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Charwanthaka; Blantyre,-15.789999,34.990001,,,,,19830906,,,300,,21,,,,,,,12,,3362e24a-2b83-4976-af6c-44bf37516315,,,
10001000035,IND002,ICP 13330,PR 6160,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Chali; Chiradzulu,-15.729999,34.400001,,,,,19830904,,,300,,21,,,,,,,12;13,,23c489df-af98-4e08-afde-9dbec3fba344,,,
10001000035,IND002,ICP 13348,PR 6181,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Feremu; Mwanza,-15.729999,34.650001,,,,,19830906,,,300,,21,,,,,,,12;13,,84aee358-37f1-4c44-b3d0-14357ba8251a,,,
10001000035,IND002,ICP 13335,PR 6170,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Ndanga; Chiradzulu,-15.699999,35.180001,,,,,19830905,,,300,,21,,,,,,,12;13,,39e20f7a-56c5-42f1-aa30-1b1c03b78541,,,
10001000035,IND002,ICP 13323,PR 6153,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Jekete; Chiradzulu,-15.689999,35.180001,,,,,19830904,,,300,,21,,,,,,,12;13,,9922cca6-30d0-4bde-831f-bcd83c7afc5a,,,
10001000035,IND002,ICP 13324,PR 6154,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Nangaonde; Chiradzulu,-15.689999,35.180001,,,,,19830904,,,300,,21,,,,,,,12;13,,91a7d727-4a0e-4607-ac43-88bd46fe1925,,,
10001000035,IND002,ICP 13328,PR 6158,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Mitengo; Chiradzulu,-15.689999,35.180001,,,,,19830904,,,300,,21,,,,,,,12;13,,1282bcd0-898a-4c72-bf7d-b6578058450f,,,
10001000035,IND002,ICP 13329,PR 6159,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Nakoloi; Chiradzulu,-15.689999,35.180001,,,,,19830904,,,300,,21,,,,,,,12,,3748672a-816b-45c1-ac85-1712248c97e5,,,
10001000035,IND002,ICP 13331,PR 6165,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Matimat; Chiradzulu,-15.689999,35.180001,,,,,19830904,,,300,,21,,,,,,,12;13,,ddff5a58-3813-42bb-bcdf-6c8316769121,,,
10001000035,IND002,ICP 13332,PR 6166,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Ngalawesa; Chiradzulu,-15.689999,35.180001,,,,,19830904,,,300,,21,,,,,,,12;13,,9693eabe-1d01-424f-a152-c11c409e6c19,,,
10001000035,IND002,ICP 13333,PR 6167,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Ngalawesa; Chiradzulu,-15.689999,35.180001,,,,,19830904,,,300,,21,,,,,,,12;13,,9452735b-5c01-4808-87c6-dc12f36a5bcb,,,
10001000035,IND002,ICP 13336,PR 6171,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Ntibu; Chiradzulu,-15.689999,35.180001,,,,,19830905,,,300,,21,,,,,,,12;13,,20920662-ae55-484f-8bd6-a3d6620ba38b,,,
10001000035,IND002,ICP 13349,PR 6182,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Mulongolora; Mwanza,-15.6,34.52,,,,,19830906,,,300,,21,,,,,,,12;13,,904bbf7c-98dc-477b-a643-c6591fd9ea78,,,
10001000035,IND002,ICP 13350,PR 6183,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Raundi; Mwanza,-15.6,34.52,,,,,19830906,,,300,,21,,,,,,,12,,445d79b2-6a12-4dc0-bffe-6c600db9998c,,,
10001000035,IND002,ICP 13351,PR 6185-1,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Tsegulani; Mwanza,-15.6,34.52,,,,,19830906,,,300,,21,,,,,,,12;13,,362b9e4e-1da1-46e1-8b97-076f6f89eb79,,,
10001000035,IND002,ICP 13352,PR 6185-2,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Tsegulani; Mwanza,-15.6,34.52,,,,,19830906,,,300,,21,,,,,,,12,,aeec509b-8c3a-47b1-aad5-bf9be0bae086,,,
10001000035,IND002,ICP 13354,PR 6187,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Chiwembu; Mwanza,-15.6,34.52,,,,,19830907,,,300,,21,,,,,,,12;13,,06546f3d-5095-4763-b6e5-21eff22fe16b,,,
10001000035,IND002,ICP 13355,PR 6188,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Chiwembu; Mwanza,-15.6,34.52,,,,,19830907,,,300,,21,,,,,,,12;13,,f678e546-df20-4237-9235-c5900888852d,,,
10001000035,IND002,ICP 13356,PR 6189-1,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Mwanza; Mwanza,-15.6,34.52,,,,,19830907,,,300,,21,,,,,,,12,,608a685b-1b5a-4b35-bcf9-f50511e0d06b,,,
10001000035,IND002,ICP 13357,PR 6189-2,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Mwanza; Mwanza,-15.6,34.52,,,,,19830907,,,300,,21,,,,,,,12;13,,3b7fe06c-d007-466e-896d-d71ebef08c66,,,
10001000035,IND002,ICP 13360,PR 6192,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Kadeta; Mwanza,-15.6,34.52,,,,,19830907,,,300,,21,,,,,,,12;13,,92b8c40c-1cec-48b9-8906-284194cb40d3,,,
10001000035,IND002,ICP 13353,PR 6186,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Nthache; Mwanza,-15.59,34.479999,,,,,19830906,,,300,,21,,,,,,,12;13,,c1bdb7a0-dbef-4225-837d-48b83fa63047,,,
10001000035,IND002,ICP 13358,PR 6190,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Mageretta; Mwanza,-15.55,34.630001,,,,,19830907,,,300,,21,,,,,,,12;13,,0373c7c0-6e40-4870-9561-e8656ae867bf,,,
10001000035,IND002,ICP 13359,PR 6191,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Mageretta; Mwanza,-15.55,34.630001,,,,,19830907,,,300,,21,,,,,,,12;13,,79975168-dce8-44be-bb80-dced15914d09,,,
10001000035,IND002,ICP 12837,RPM 33,IND002,,,ICRISAT-MISN-081,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,Nandolo,19840616,MOZ,Muela,-15.52,36.250001,,,,500,19810504,,,300,,21,,,,,,,12;13,,226651b6-eada-4fe8-8cad-c6641ca1f7c7,,,
10001000035,IND002,ICP 13334,PR 6169,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Chimbalanga; Chiradzulu,-15.479999,35.389999,,,,,19830905,,,300,,21,,,,,,,12;13,,1f165f8e-d727-4062-b780-0102ce6c9418,,,
10001000035,IND002,ICP 13396,PR 6226,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Manolo; Mulanje,-15.479999,35.310001,,,,,19830911,,,300,,21,,,,,,,12,,de916a9c-c8c4-4897-9e05-6ccfbed6f94c,,,
10001000035,IND002,ICP 13397,PR 6227,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Manolo; Mulanje,-15.479999,35.310001,,,,,19830911,,,300,,21,,,,,,,12;13,,fbeb6073-15f1-48fe-ab9e-7e6045aa28f7,,,
10001000035,IND002,ICP 14231,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,Nyamndolo,19870428,ZMB,Sunga; Luangwa valley,-15.479999,23.059999,,,,,,,,300,,21,,,,ZCC 5,,,12;13,,b2cc1e68-9423-42f9-9c4a-d47650646dcf,,,
10001000035,IND002,ICP 14233,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,Nyamndolo,19870428,ZMB,Sunga; Luangwa valley,-15.479999,23.059999,,,,,,,,300,,21,,,,ZCC 7,,,12;13,,26344c48-dec6-46c6-8b68-3d0bc0099a2e,,,
10001000035,IND002,ICP 14238,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,Nyamndolo,19870428,ZMB,Sunga; Luangwa valley,-15.479999,23.059999,,,,,,,,300,,21,,,,ZCC 12,,,12;13,,9843dad6-dd53-4c62-a181-c6801b179ac6,,,
10001000035,IND002,ICP 12835,RPM 6,IND002,,,ICRISAT-MISN-081,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,Fejo mbwerre,19840616,MOZ,Nampula-Corrane,-15.460003,39.610001,,,,200,19810426,,,300,,21,,,,,,,12;13,,62c95479-8f34-42ba-81d4-8228db1403be,,,
10001000035,IND002,ICP 12836,RPM 8,IND002,,,ICRISAT-MISN-081,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,Fejo mbwerre,19840616,MOZ,Nampula-Corrane,-15.460003,39.610001,,,,200,19810426,,,300,,21,,,,,,,12;13,,2dda003d-af63-49f4-96a3-735514b2e2c1,,,
10001000035,IND002,ICP 11456,ZM 19,IND002,,,ICRISAT-MISN-070,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19810620,ZMB,,-15.42,28.29,,,,,19800604,,,300,,21,,,,,,,12;13,,d56a7eba-87c7-4172-92ae-f481c160e7f2,,,
10001000035,IND002,ICP 16873,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,,MOZ,Alto. Moluque district,-15.417222,37.583056,,,,710,,,,300,,,,,,ZA 18;EC 616469,,,,,e25ace98-258f-42df-8d86-612974683fc4,,,
10001000035,IND002,ICP 13431,PR 6264,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Misolo; Zomba,-15.409999,35.430001,,,,,19830914,,,300,,21,,,,,,,12,,42fe0cb9-6e31-4e2b-b7e7-b3c4af65d031,,,
10001000035,IND002,ICP 13432,PR 6265,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Misolo; Zomba,-15.409999,35.430001,,,,,19830914,,,300,,21,,,,,,,12;13,,f7f1cad8-479c-49cb-9751-ff92a2e0c929,,,
10001000035,IND002,ICP 13424,PR 6255,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Zomba,-15.383333,35.310001,,,,912,19830913,,,300,,21,,,,,,,12;13,,fea78479-db85-4582-93b3-f351e575b54b,,,
10001000035,IND002,ICP 13425,PR 6257,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Zomba,-15.383333,35.310001,,,,912,19830913,,,300,,21,,,,,,,12;13,,b00b632d-edf7-45d3-9300-38e0e90bd969,,,
10001000035,IND002,ICP 13429,PR 6262,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Sani; Zomba,-15.380001,35.310001,,,,,19830914,,,300,,21,,,,,,,12;13,,fcd1b076-0d74-4048-90c3-d139f10ae087,,,
10001000035,IND002,ICP 13433,PR 6266,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Chinangwa; Zomba,-15.380001,35.310001,,,,,19830914,,,300,,21,,,,,,,12;13,,39826cb7-cc96-4bf6-95b2-7aa6a016fa3d,,,
10001000035,IND002,ICP 13434,PR 6267,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Jali; Zomba,-15.380001,35.310001,,,,,19830914,,,300,,21,,,,,,,12,,dbed8377-d68f-46d5-9d6f-931d0ae55ca3,,,
10001000035,IND002,ICP 16872,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,,MOZ,Mugema district,-15.376389,37.549722,,,,750,,,,300,,,,,,ZA 16;EC 616467,,,,,f7cc3dc6-d699-4c1e-81b1-e40f22f690da,,,
10001000035,IND002,ICP 16884,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,,MOZ,"llokone, Kasusu, Murrupula district",-15.321667,38.963056,,,,375,,,,300,,,,,,NA 25;EC 616506,,,,,455ca31e-c6cb-4e97-8a09-c9348274e307,,,
10001000035,IND002,ICP 12843,RPM 130,IND002,,,ICRISAT-MISN-081,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,Fejo mbwerre,19840616,MOZ,Nahoa,-15.300001,38.020001,,,,150,19810513,,,300,,21,,,,,,,12;13,,fc31b685-7e10-41ce-85ee-d924e0532abe,,,
10001000035,IND002,ICP 16885,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,,MOZ,"Nakeita, Namichoeu, Murrupula district",-15.283056,38.659722,,,,414,,,,300,,,,,,NA 29;EC 616510,,,,,07882133-464f-47b0-9d30-cd63daaeaf11,,,
10001000035,IND002,ICP 16883,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,,MOZ,"Mwatala, Lunga, Mussoril district",-15.174167,40.483056,,,,36,,,,300,,,,,,NA 23;EC 616504,,,,,6d4ee784-be5d-43ba-a3ee-a20947b9cd0a,,,
10001000035,IND002,ICP 13430,PR 6263,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Maplume; Zomba,-15.060001,35.509998,,,,,19830914,,,300,,21,,,,,,,12;13,,395010dd-a9e9-4265-8f31-c8657b7fc401,,,
10001000035,IND002,ICP 16886,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,,MOZ,"Matara, Ribane sede, Ribaue district",-14.980278,38.166389,,,,587,,,,300,,,,,,NA 31;EC 616512,,,,,c3831bd9-def7-44ea-aba0-412b9c4f72f1,,,
10001000035,IND002,ICP 11453,SAD 528,IND002,,,ICRISAT-MISN-048,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19810620,MWI,Balaka; Machinga,-14.979999,34.955816,,,,635,19790327,,,300,,21,,,,,,,12;13,,fb820107-c8b3-4701-915e-e7c36f5241d3,,,
10001000035,IND002,ICP 13426,PR 6259,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Matandika; Machinga,-14.96,35.509998,,,,,19830914,,,300,,21,,,,,,,12;13,,b97cab64-1707-4067-8f4c-b998b151c781,,,
10001000035,IND002,ICP 13427,PR 6260,IND002,,,ICRISAT-MISN-101,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19850629,MWI,Ndaja; Machinga,-14.96,35.509998,,,,,19830914,,,300,,21,,,,,,,12;13,,f26213b9-f5c7-43be-b18b-e9ca40075377,,,
