"","temp","rain","ph","depth","texture","total","noraintotal","avetotal","lon","lat"
"1437",100,53,36,80,100,15.264,28.8,73.8,75.459999,26.959999
"1438",100,0,100,80,100,0,80,76,85.150001,26.969999
"1439",100,0,100,80,100,0,80,76,94.629997,26.979999
"1440",100,0,100,80,100,0,80,76,94.669998,26.979999
"1441",100,0,100,80,100,0,80,76,94.629997,26.989999
"1442",100,0,100,80,100,0,80,76,94.63,26.99
"1443",100,100,100,80,100,80,80,96,82.230003,27.030001
"1444",100,100,100,80,100,80,80,96,85.008018,27.030199
"1445",100,100,100,80,100,80,80,96,84.910003,27.079999
"1446",100,100,86,80,100,68.8,68.8,93.2,81.389999,27.090001
"1447",100,100,36,80,100,28.8,28.8,83.2,77.150001,27.110001
"1448",100,100,86,80,100,68.8,68.8,93.2,81.959999,27.12
"1449",100,100,79,80,100,63.2,63.2,91.8,81.959999,27.129999
"1450",100,100,0,80,100,0,0,76,81.930003,27.129999
"1451",100,0,100,80,100,0,80,76,84.980003,27.159999
"1452",100,100,50,80,100,40,40,86,80.349998,27.159999
"1453",100,0,100,80,100,0,80,76,85.334297,27.166768
"1454",100,100,36,80,100,28.8,28.8,83.2,78.007789,27.178057
"1455",100,100,50,80,100,40,40,86,78.010002,27.18
"1456",100,100,100,80,100,80,80,96,84.809997,27.2
"1457",100,100,43,80,100,34.4,34.4,84.6,77.489997,27.209999
"1458",100,100,86,80,100,68.8,68.8,93.2,82.650001,27.209999
"1459",87,0,100,80,100,0,69.6,73.4,88.430001,27.229999
"1460",87,0,100,80,100,0,69.6,73.4,88.43,27.23
"1461",81,0,100,50,100,0,40.5,66.2,88.610001,27.329999
"1462",100,100,93,80,100,74.4,74.4,94.6,83.010002,27.36
"1463",100,100,21,80,100,16.8,16.8,80.2,77.839996,27.399999
"1464",100,100,57,80,100,45.6,45.6,87.4,80.11,27.42
"1465",100,100,100,80,100,80,80,96,83.279998,27.479999
"1466",100,100,29,80,100,23.2,23.2,81.8,77.68,27.489999
"1467",100,0,100,80,100,0,80,76,84.519996,27.51
"1468",100,0,100,80,100,0,80,76,84.519996,27.510002
"1469",100,100,50,80,100,40,40,86,76.610001,27.559999
"1470",100,100,29,80,100,23.2,23.2,81.8,78.650001,27.559999
"1471",100,100,93,80,100,74.4,74.4,94.6,81.589996,27.569999
"1472",100,100,64,80,100,51.2,51.2,88.8,81.580001,27.569999
"1473",100,100,86,80,100,68.8,68.8,93.2,81.599998,27.579999
"1474",100,100,86,80,100,68.8,68.8,93.2,81.6,27.58
"1475",100,100,79,80,100,63.2,63.2,91.8,81.6,27.583333
